2016,1,2,6,5,2,4,18.68,2104,52.0,0.8,5.54,10.0,68.34,1
2016,1,2,6,5,2,4,19.82,2386,52.0,0.8,5.54,11.67,70.01,1
2016,1,2,6,5,3,1,9.14,1295,27.5,1.3,0.0,7.2,36.0,1
2016,1,2,6,5,3,4,9.76,1306,28.5,1.3,0.0,8.94,38.74,1
2016,1,2,6,5,3,6,3.45,857,14.0,1.3,0.0,4.59,19.89,1
2016,1,2,6,5,3,6,1.37,372,6.5,1.3,0.0,0.0,7.8,2
2016,1,2,6,5,2,1,17.81,1709,47.5,1.3,0.0,0.0,48.8,1
2016,1,2,6,5,2,4,18.53,1908,52.0,0.8,5.54,11.67,70.01,1
2016,1,2,6,5,3,4,8.87,959,25.0,1.3,5.54,7.96,39.8,1
2016,1,2,6,5,2,6,10.68,1805,32.5,1.3,0.0,0.0,33.8,1
2016,1,2,6,5,3,4,10.7,1437,31.0,1.3,0.0,0.0,32.3,2
2016,1,2,6,5,2,6,7.5,1081,24.0,1.3,0.0,0.0,25.3,2
2016,1,2,6,5,2,1,12.66,1821,37.5,1.3,0.0,7.76,46.56,1
2016,1,2,6,5,3,4,11.75,1406,34.5,1.3,5.54,5.0,46.34,1
2016,1,2,6,5,3,4,6.0,931,19.5,1.3,0.0,4.15,24.95,1
2016,1,2,6,5,3,4,12.22,1405,35.0,1.3,0.0,7.0,43.3,1
2016,1,2,6,5,3,6,3.15,509,11.5,1.3,0.0,2.56,15.36,1
2016,1,2,6,5,2,4,17.04,1791,52.0,0.8,5.54,11.67,70.01,1
2016,1,2,6,5,3,4,8.7,1464,28.0,1.3,5.54,0.0,34.84,2
2016,1,2,6,5,3,4,8.75,785,24.5,1.3,5.54,6.27,37.61,1
2016,1,3,7,0,2,4,19.6,1451,52.0,0.8,5.54,10.0,68.34,1
2016,1,3,7,0,2,4,18.23,1706,52.0,0.8,5.54,14.58,72.92,1
2016,1,3,7,0,2,1,13.9,2006,41.0,1.3,0.0,8.45,50.75,1
2016,1,3,7,0,3,4,11.5,1199,32.5,1.3,0.0,0.0,33.8,2
2016,1,3,7,0,3,6,4.3,495,14.0,1.3,0.0,3.05,18.35,1
2016,1,3,7,0,2,4,18.18,1829,52.0,0.8,5.54,0.0,58.34,2
2016,1,3,7,0,3,1,9.5,1019,27.0,1.3,0.0,0.0,28.3,2
2016,1,3,7,0,2,4,18.3,1480,52.0,0.8,0.0,10.55,63.35,1
2016,1,3,7,0,2,4,21.57,2058,52.0,0.8,5.54,11.67,70.01,1
